42120 Thread-4 2019-10-24 18:25:24,345 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,345 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,346 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,347 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,347 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,348 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,348 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,349 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,349 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,350 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,351 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,351 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,352 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,352 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,353 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,354 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,354 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,355 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,355 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,356 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,357 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,357 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,358 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,358 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,359 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42116 Thread-5 2019-10-24 18:25:29,288 parser_control.py run [line:23] DEBUG 取到的url条数 13
42116 Thread-5 2019-10-24 18:25:31,629 base_parser.py save_info [line:135] DEBUG {'site_name': '手机UC游览器', 'video_url': 'http://dy-frontend.video.ums.uc.cn/video/wemedia/41ad6b83918746c2ad1a4afbab13e1cd/c29f0213d9cdaf1d1b66b86bc7968014-1816858049-2-0-3.mp4?auth_key=1571914532-c41a004637674d3c93ef44e4f3295eed-0-d093fa254c96408417c484cfc9be987c', 'image_url': 'http://image.uczzd.cn/16487338427489201124.jpg?id=0', 'title': '六点半: 普通人的心酸历史,暗恋公司女生多年人家却不认识他!', 'img_stor_path': '', 'release_time': '2019-10-24 18:12:42', 'is_out_link': 1, 'url': 'https://mparticle.uc.cn/video.html?uc_param_str=frdnsnpfvecpntnwprdssskt&zzd_from=uc-iflow&sm_article_id=12631610336647704886&dl_type=2&app=uc-iflow&cid=10016&recoid=5722823411070331584&activity=1&activity2=1#!wm_aid=a818e648b0da4c01aee1ebfb14237026!!wm_id=41ad6b83918746c2ad1a4afbab13e1cd', 'es_read_status': 0, 'site_id': 5, 'read_status': 0, 'record_time': '2019-10-24 18:25:31', 'content': '', '_id': ObjectId('5db17c1b79b52fb47f8b96a6')}
42116 Thread-5 2019-10-24 18:25:32,866 base_parser.py save_info [line:135] DEBUG {'site_name': '手机UC游览器', 'video_url': 'http://dy-frontend.video.ums.uc.cn/video/wemedia/4d348879f49c40deba26a73c23b2fd36/568cd8802961ddde7c9364845483f044-2119003084-2-0-3.mp4?auth_key=1571914533-c8c316a9c2e34ec98c6d0492958a5b13-0-4be4511ed0a6001122126fcb251bab38', 'image_url': 'http://image.uczzd.cn/12697123742163288056.jpg?id=0', 'title': '舌尖上的中国: 这个你吃过吗?一般只有在农村中才吃得到美味', 'img_stor_path': '', 'release_time': '2019-10-24 17:59:54', 'is_out_link': 1, 'url': 'https://mparticle.uc.cn/video.html?uc_param_str=frdnsnpfvecpntnwprdssskt&zzd_from=uc-iflow&sm_article_id=4484089227479234385&dl_type=2&app=uc-iflow&cid=10016&recoid=5722823411070331584&activity=1&activity2=1#!wm_aid=ea5c0771c40e4370a40a3b09ffb52a4a!!wm_id=4d348879f49c40deba26a73c23b2fd36', 'es_read_status': 0, 'site_id': 5, 'read_status': 0, 'record_time': '2019-10-24 18:25:32', 'content': '', '_id': ObjectId('5db17c1c79b52fb47f8b96a7')}
42116 Thread-5 2019-10-24 18:25:34,029 base_parser.py save_info [line:135] DEBUG {'site_name': '手机UC游览器', 'video_url': 'http://dy-frontend.video.ums.uc.cn/video/wemedia/b6a49844bafc48cea3da977ed7e5ea26/c77e3d028dc2d58a91f8151fc8d6c5a2-2,103,002,153-2-0-3.mp4?auth_key=1571914534-9f4534790f494912ac9df182f17e9840-0-ef9669e774df70ccc5b89376a5f63114', 'image_url': 'http://image.uczzd.cn/17888529183143882805.jpg?id=0', 'title': '这将军也是有本事,战车都伤不了他', 'img_stor_path': '', 'release_time': '2019-10-24 17:47:06', 'is_out_link': 1, 'url': 'https://mparticle.uc.cn/video.html?uc_param_str=frdnsnpfvecpntnwprdssskt&zzd_from=uc-iflow&sm_article_id=8858986662374520018&dl_type=2&app=uc-iflow&cid=10016&recoid=5722823411070331584&activity=1&activity2=1#!wm_aid=8055ad0b894c4de3aa2628bcf45c5387!!wm_id=b6a49844bafc48cea3da977ed7e5ea26', 'es_read_status': 0, 'site_id': 5, 'read_status': 0, 'record_time': '2019-10-24 18:25:34', 'content': '', '_id': ObjectId('5db17c1e79b52fb47f8b96a8')}
42116 Thread-5 2019-10-24 18:25:35,266 base_parser.py save_info [line:135] DEBUG {'site_name': '手机UC游览器', 'video_url': 'http://dy-frontend.video.ums.uc.cn/20191016/bbd5013aa7dfd253/1c4b6817eb8f4440e11089b4452e86dd-2135926761-2-0-3.mp4?auth_key=1571914535-13dca2a0521342379073cdbaeea6f74b-0-1e06361cc5c9ac1d256aa7fb22c83b5f', 'image_url': 'http://image.uczzd.cn/9893297589139770127.jpg?id=0', 'title': '男子丢出一大袋钉子,原来是子弹不够,居然拿钉子来当子弹!', 'img_stor_path': '', 'release_time': '2019-10-24 17:34:18', 'is_out_link': 1, 'url': 'https://mparticle.uc.cn/video.html?uc_param_str=frdnsnpfvecpntnwprdssskt&zzd_from=uc-iflow&sm_article_id=15038826385780456389&dl_type=2&app=uc-iflow&cid=10016&recoid=5722823411070331584&activity=1&activity2=1#!wm_aid=55c27dc7c5264461b424eaa1dfd08df8!!wm_id=0b19dfb8af484c71b2b0cce3f866615a', 'es_read_status': 0, 'site_id': 5, 'read_status': 0, 'record_time': '2019-10-24 18:25:35', 'content': '', '_id': ObjectId('5db17c1f79b52fb47f8b96a9')}
42116 Thread-5 2019-10-24 18:25:36,422 base_parser.py save_info [line:135] DEBUG {'site_name': '手机UC游览器', 'video_url': 'http://dy-frontend.video.ums.uc.cn/video/wemedia/3a4af3097a254137bef7556129e00e4d/1bf4ed5606bb4e9c902139d6f3263850-1804029557-2-0-3.mp4?auth_key=1571914536-c20276fd354245b7b9dd7ec08739f4ea-0-3982bfda925a0511c5f9f25e188b922a', 'image_url': 'http://image.uczzd.cn/18339586345328680015.jpg?id=0', 'title': '当我放下帽子那一刻,你已经输了', 'img_stor_path': '', 'release_time': '2019-10-24 17:21:30', 'is_out_link': 1, 'url': 'https://mparticle.uc.cn/video.html?uc_param_str=frdnsnpfvecpntnwprdssskt&zzd_from=uc-iflow&sm_article_id=2100727129188297562&dl_type=2&app=uc-iflow&cid=10016&recoid=5722823411070331584&activity=1&activity2=1#!wm_aid=6956d494ba22495bb5690da4225274a5!!wm_id=3a4af3097a254137bef7556129e00e4d', 'es_read_status': 0, 'site_id': 5, 'read_status': 0, 'record_time': '2019-10-24 18:25:36', 'content': '', '_id': ObjectId('5db17c2079b52fb47f8b96aa')}
